,name,x,y,city,gu,dong
26370,녹번동대림JR아파트앞,126.93721,37.59927,서울특별시,은평구,녹번동
26371,녹번역,126.93337,37.6012,서울특별시,은평구,녹번동
26372,은평구청,126.93039,37.60143,서울특별시,은평구,녹번동
26373,은평세무서,126.92631,37.60142,서울특별시,은평구,응암1동
26374,서부병원,126.9238,37.6009,서울특별시,은평구,응암1동
26375,서부경찰서,126.92266,37.60273,서울특별시,은평구,녹번동
26376,지축교앞,126.91968,37.64512,서울특별시,은평구,진관동
26377,역촌역역촌오거리,126.92248,37.607,서울특별시,은평구,대조동
26378,삼성타운,126.92098,37.60874,서울특별시,은평구,대조동
26379,구산역1번출구.예일여고,126.91819,37.61089,서울특별시,은평구,대조동
26380,역촌중앙시장,126.91472,37.61281,서울특별시,은평구,갈현2동
26381,구산사거리,126.91249,37.61361,서울특별시,은평구,갈현2동
26382,한솔아파트입구선정중학교후문,126.91366,37.61583,서울특별시,은평구,갈현2동
26383,갈현동미미아파트,126.91512,37.61818,서울특별시,은평구,갈현2동
26384,선일여고입구,126.9157,37.61943,서울특별시,은평구,갈현2동
26385,갈현동성당앞,126.91653,37.6207,서울특별시,은평구,갈현1동
26386,갈현1동주민센터,126.91704,37.62325,서울특별시,은평구,갈현1동
26387,래미안922동앞,126.92134,37.64408,서울특별시,은평구,진관동
26388,갈현노인복지센터,126.9172,37.62477,서울특별시,은평구,갈현1동
26389,한일탕,126.91871,37.62616,서울특별시,은평구,갈현1동
26390,박석고개.신도고등학교,126.91937,37.62992,서울특별시,은평구,진관동
26391,구파발역2번출구,126.91895,37.63671,서울특별시,은평구,진관동
26392,롯데캐슬823동앞,126.92173,37.64213,서울특별시,은평구,진관동
26393,롯데캐슬820동앞,126.92158,37.64395,서울특별시,은평구,진관동
26394,지축교앞,126.91749,37.64504,서울특별시,은평구,진관동
26395,래미안909동앞,126.92155,37.64116,서울특별시,은평구,진관동
26396,구파발역.롯데몰,126.91858,37.63725,서울특별시,은평구,진관동
26397,박석고개.신도고등학교,126.91902,37.63109,서울특별시,은평구,진관동
26398,한일탕,126.91837,37.62607,서울특별시,은평구,갈현1동
26399,갈현1동주민센터,126.91692,37.62399,서울특별시,은평구,갈현1동
26400,진관공영차고지,126.90801,37.64667,서울특별시,은평구,진관동
26401,푸르지오530동앞,126.93436,37.63676,서울특별시,은평구,진관동
26402,기자촌사거리,126.93213,37.63443,서울특별시,은평구,진관동
26403,신도초교.은평메디텍고등학교,126.92925,37.63431,서울특별시,은평구,진관동
26404,두산위브205동앞,126.92629,37.63434,서울특별시,은평구,진관동
26405,두산위브253동앞,126.92317,37.63428,서울특별시,은평구,진관동
26406,진관동주민센터,126.91982,37.6347,서울특별시,은평구,진관동
26407,구파발역2번출구,126.91895,37.63671,서울특별시,은평구,진관동
26408,롯데캐슬823동앞,126.92173,37.64213,서울특별시,은평구,진관동
26409,진관중고교앞,126.92413,37.64363,서울특별시,은평구,진관동
26410,아이파크714동앞,126.9262,37.64477,서울특별시,은평구,진관동
26412,아이파크701동앞,126.92818,37.646,서울특별시,은평구,진관동
26413,진관초교앞,126.9294,37.64627,서울특별시,은평구,진관동
26414,생태공원앞,126.92903,37.64416,서울특별시,은평구,진관동
26415,아이파크709동앞,126.92661,37.64491,서울특별시,은평구,진관동
26416,진관중고교앞,126.92309,37.64341,서울특별시,은평구,진관동
26417,래미안909동앞,126.92155,37.64116,서울특별시,은평구,진관동
26418,구파발역.롯데몰,126.91853,37.63725,서울특별시,은평구,진관동
26419,진관동주민센터,126.91978,37.63455,서울특별시,은평구,진관동
26420,동부센트레빌324동앞,126.92465,37.63416,서울특별시,은평구,진관동
26421,동부센트레빌320동앞,126.9279,37.63421,서울특별시,은평구,진관동
26422,지축교앞,126.91968,37.64512,서울특별시,은평구,진관동
26423,신도초교.은평메디텍고등학교,126.93054,37.63409,서울특별시,은평구,진관동
26424,기자촌11단지앞,126.93258,37.63476,서울특별시,은평구,진관동
26425,푸르지오521동,126.93551,37.6384,서울특별시,은평구,진관동
26426,하나고.삼천사.진관사입구,126.93841,37.64182,서울특별시,은평구,진관동
26427,삼천리골입구56사단북한산부대,126.93512,37.6504,서울특별시,은평구,진관동
26428,푸르지오618동앞.관음사입구,126.92923,37.64968,서울특별시,은평구,진관동
26429,진관초교관음사입구,126.92687,37.64781,서울특별시,은평구,진관동
26430,진관중고교약수사입구,126.92371,37.64568,서울특별시,은평구,진관동
26431,지축교앞,126.91749,37.64504,서울특별시,은평구,진관동
26432,진관공영차고지,126.9081,37.64666,서울특별시,은평구,진관동
26433,진관중고교약수사입구,126.92301,37.6452,서울특별시,은평구,진관동
26434,진관초교입구,126.92591,37.64691,서울특별시,은평구,진관동
26435,푸르지오625동앞.관음사입구,126.92867,37.64899,서울특별시,은평구,진관동
26436,삼천리골입구56사단북한산부대,126.93332,37.65008,서울특별시,은평구,진관동
26437,입곡삼거리,126.93641,37.64973,서울특별시,은평구,진관동
26438,하나고.삼천사.진관사입구,126.93805,37.64173,서울특별시,은평구,진관동
26453,월드컵파크9.10.11.12단지,126.87997,37.5844,서울특별시,마포구,상암동
26454,DMC첨단산업센터,126.88519,37.58535,서울특별시,마포구,상암동
26455,수색교,126.88867,37.58576,서울특별시,은평구,수색동
26456,수색역앞,126.89325,37.58327,서울특별시,은평구,수색동
26457,디지털미디어시티역,126.90051,37.57905,서울특별시,은평구,증산동
26458,북가좌동삼거리,126.90454,37.57549,서울특별시,서대문구,북가좌1동
26459,DMC래미안e.편한세상요진아파트,126.90962,37.57172,서울특별시,서대문구,북가좌1동
26460,모래내시장.가좌역,126.91511,37.56911,서울특별시,서대문구,남가좌1동
26462,서대문종합사회복지관,126.92014,37.57097,서울특별시,서대문구,남가좌1동
26463,연흥교회,126.92116,37.57261,서울특별시,서대문구,남가좌2동
26464,남가좌동현대아파트후문,126.91879,37.57447,서울특별시,서대문구,남가좌2동
26465,DMC파크뷰자이,126.91623,37.57386,서울특별시,서대문구,남가좌1동
26466,모래내삼거리,126.9133,37.57078,서울특별시,서대문구,북가좌1동
26467,DMC래미안e.편한세상요진아파트,126.91031,37.57158,서울특별시,서대문구,북가좌1동
26468,북가좌동삼거리,126.90514,37.57514,서울특별시,서대문구,북가좌1동
26469,디지털미디어시티역,126.90135,37.57862,서울특별시,은평구,증산동
26470,수색역앞,126.8941,37.58305,서울특별시,은평구,수색동
26471,수색교,126.88924,37.5854,서울특별시,은평구,수색동
26473,DMC첨단산업센터,126.88479,37.5856,서울특별시,마포구,상암동
26474,월드컵파크9.10.11.12단지,126.87883,37.58533,서울특별시,마포구,상암동
26547,덕은교.은평차고지앞,126.88413,37.58964,서울특별시,은평구,수색동
26548,수색교,126.88867,37.58576,서울특별시,은평구,수색동
26549,수색역앞,126.89325,37.58327,서울특별시,은평구,수색동
26550,디지털미디어시티역,126.90051,37.57905,서울특별시,은평구,증산동
26551,북가좌동삼거리,126.90454,37.57549,서울특별시,서대문구,북가좌1동
26552,DMC래미안e.편한세상요진아파트,126.90962,37.57172,서울특별시,서대문구,북가좌1동
26553,모래내시장.가좌역,126.91511,37.56911,서울특별시,서대문구,남가좌1동
26555,사천교,126.91815,37.56756,서울특별시,서대문구,연희동
26556,연희104고지앞.구성산회관,126.92508,37.56629,서울특별시,서대문구,연희동
26557,서대문우체국,126.93199,37.56196,서울특별시,서대문구,신촌동
26558,연세대학교앞,126.93531,37.55982,서울특별시,서대문구,신촌동
26559,연세로.스타광장,126.93677,37.55641,서울특별시,서대문구,신촌동
26560,현대백화점,126.93297,37.5567,서울특별시,서대문구,신촌동
26561,동교동삼거리연희동방면,126.92746,37.55868,서울특별시,서대문구,신촌동
26562,연희동대우아파트,126.92791,37.56259,서울특별시,서대문구,연희동
