,14세 이하 아동 수,~14세 비율,전체 어린이집 수,국공립 어린이집 수,국공립 어린이집 비율,전체 유치원 수,국공립 유치원 수,국공립 유치원 비율,어린이집 아동 수(구),어린이집 교사 수(구),어린이집 교사 1인당 아동 수(구),유치원 학생 수(구),교원 수(구),유치원 교원 1인당 학생 수(구),아동센터 수,면적당 아동센터 수,학교 수,학원 수,개소(구),녹지 면적 (㎡)(구),근린시설 수,동 면적(km2),근린시설 밀집도,정류장 수,면적당 정류장 수,지하철역 수,면적당 지하철역 수,총 아파트 수,5년 미만,5년 이상 10년 미만,10년 이상 15년 미만,15년 이상 20년 미만,20년 이상 30년 미만,30년 이상 40년 미만,40년 이상 50년 미만,50년 이상,20년 미만 아파트 비율,10년 미만 아파트 비율,30년 이상 아파트 비율,합계,외국인,외국인 비율,5대 범죄 발생 수,경찰서 및 지구대(구),경찰서 1개당 면적(구),공공도서관 수(구),공원 수(구),수 ,병원수,주간인구지수(%),주택수,일반가구수(가구),주택보급률,주택종류별 총합,단독주택합,일반단독주택,다가구주택,영업겸용주택,아파트,연립주택,다세대 주택,비거주용건물내주택,아파트/총합,16_예산액_x,16_집행액_x,17_예산액_x,17_집행액_x,18_예산액_x,18_집행액_x,19_예산액_x,19_집행액_x,20_예산액_x,20_집행액_x,16_effect,17_effect,18_effect,19_effect,20_effect,16_예산액_y,16_집행액_y,17_예산액_y,17_집행액_y,18_예산액_y,18_집행액_y,19_예산액_y,19_집행액_y,20_예산액_y,20_집행액_y
지하철역 수,0.035113573214383915,-0.03811490987490694,0.06049777444570376,-0.03067190694600162,-0.12989202675903708,-0.017781017786337665,-0.005061612660611966,-0.005061612660611966,-0.03663357346390022,-0.01718372193941519,-0.1316038523877538,-0.026605679651523564,-0.028858773758058225,0.01793700332962183,-0.1285944229448412,-0.15409444074207085,0.0349010457181134,0.03227816875610873,0.13947355336060138,0.0904188336791156,0.2977524439473731,0.1570775531756643,0.07322902850179201,0.31817553616951677,0.03675334440132618,1.0,0.7253802460624695,0.02054352359992647,0.03422935120055242,0.08587933554750982,-0.005863096825966293,-0.021944599482908434,0.005928773325958518,-0.012037748074497099,0.10730101668939843,0.02420931458948591,0.03398971295644727,0.08763971350616696,0.030028931732735204,0.0655869617920924,0.19562757776482181,0.20460382387300008,0.09492465980881008,0.046636651764830644,-0.05145395129752743,0.03716975711617015,9.18235217186458e-05,0.07423272857849608,0.2598776160232993,0.16183344349342954,0.03250017330869433,0.08013096741671606,-0.1038833969653244,0.03250017330869433,-0.04502543044975398,-0.008726169921924412,-0.072108752653109,0.04151872856797973,0.0818309452685181,-0.016540234449943094,-0.07552277217435933,0.11269976836881208,0.10167768092276874,0.004407385115188237,0.004479852595467388,-0.01615744281228871,-0.006883150453826285,0.07867514984658619,0.09193132500037716,0.036635099632294055,0.08227828809248737,0.12456581517951025,0.12476597312848822,0.07960479421899912,0.07140360419416575,0.05051416022710114,0.13109242781857677,-0.00038577280563687133,0.004407385115188291,0.004479852595467354,-0.016157442812288765,-0.006883150453826264,0.07867514984658629,0.09193132500037718,0.03663509963229402,0.08227828809248743,0.12456581517951032,0.12476597312848821
면적당 지하철역 수,-0.1305706057614788,-0.09279708381039084,-0.10072899833832356,-0.11655418090392237,-0.05070274779873803,-0.16015124861406804,-0.09967108921649805,-0.09967108921649805,-0.12086625137687657,-0.107245937352028,-0.18811490466279535,-0.10557268284788102,-0.11845259073474272,0.07325273884780317,-0.10842665791132534,0.019021115388398745,-0.12222029203855657,-0.08026113694120501,0.1924886688454722,-0.04107148048460858,0.13275166655379098,-0.1695399504968476,0.27639191364086246,-0.008445131215481398,0.21502620262901886,0.7253802460624695,1.0,-0.08758351974508204,0.006104964697837396,-0.024679920722878872,-0.038491637525942625,-0.13207079400679167,-0.07667325450831398,-0.04841329925778854,0.012487421772462863,0.007687604486272457,0.052691908157516454,0.08318921780672733,0.055841062647178814,-0.15513501211645994,0.1446354401718636,0.25000023685088785,-0.027444050283936997,0.07097389610690338,-0.16988317210088932,0.021702241586421325,0.04885313668838989,0.16845548139127933,0.11376444271960193,0.2620874979585953,-0.15760167757127036,-0.13065814863540332,-0.10167994224844441,-0.15760167757127036,-0.06893799155496504,-0.050378857935825944,-0.07977377120657768,0.021211551421580536,-0.06295360068083913,-0.12786544637161812,-0.10903290041375367,0.05689106042207717,0.05624032758845313,-0.09575237137037318,-0.07141830678467626,-0.11682135720520333,-0.10944233725330452,-0.01884326128816786,-0.0010878748352052938,-0.05845863916185888,-0.021492450141832906,0.00430674973020639,0.00654661865019318,0.2331241380434086,0.09377175860215002,0.07163306829680853,0.113589670734585,0.038095682093843126,-0.0957523713703731,-0.07141830678467616,-0.1168213572052031,-0.10944233725330448,-0.01884326128816779,-0.0010878748352053447,-0.05845863916185877,-0.021492450141832795,0.004306749730206379,0.006546618650193168
총 아파트 수,0.35365475035203175,0.27129247019515657,0.2950298512731689,0.10937364037522757,-0.2724810747298901,0.23536807544242402,0.15680686863790833,0.15680686863790833,0.7238871521300217,0.7806747733058427,0.045285247899947215,0.8522281307242817,0.867162424735871,-0.022106157783456006,-0.04045333565892817,-0.1447611919739938,0.18643731355495793,0.329134559104405,0.140815639380022,0.6527567599933243,-0.0647369814007573,0.09795831412489397,-0.20597503093321495,-0.00290886951606321,-0.17659724157107792,0.02054352359992647,-0.08758351974508204,1.0,0.426697038302265,0.4123695709366928,0.4109982395857475,0.4502316951253418,0.7358998378368365,0.7672878572848628,0.4187059637436078,-0.13639147706803026,-0.2909787747759113,-0.06625557164160094,-0.4655448944360541,0.3152436712849371,-0.21757588022458743,-0.33402158169819784,0.546887503052026,0.16908367945552716,0.49256227305192557,0.5810917713419166,0.030353790380154146,-0.2734565389115305,0.18159025653869784,-0.29419344127642605,0.4133764309445136,0.23195729223732856,0.35737871145211164,0.4133764309445136,-0.3421169131108805,-0.27672401176453104,-0.2937766537606021,-0.26307920473849017,0.44386276330348245,-0.08548314727608004,0.028465601083737555,-0.10553790338090188,0.3539688602331564,0.5434819194888629,0.4743362422630828,0.6205484372478212,0.6466179229685854,0.5042453992689285,0.45519580464654036,0.394009292789332,0.38839197121563507,0.41495254185434965,0.3609213136070812,-0.42442367772725054,-0.04451883669987668,-0.16359161520708315,-0.10605063015666567,-0.342837035413222,0.5434819194888628,0.47433624226308235,0.6205484372478202,0.6466179229685849,0.5042453992689279,0.45519580464654064,0.39400929278933206,0.3883919712156345,0.41495254185434893,0.36092131360708085
5년 미만,0.31024559999207424,0.3335399106358481,0.12270115651972556,0.06828184908402335,-0.1495831853917612,0.03352918198694065,0.028531599798132207,0.028531599798132207,0.6998712630833548,0.673735281809588,0.30701388131897694,0.55316237553486,0.48169751811005823,0.502013515886278,-0.023768524701317437,-0.0586947691251947,0.0345346631546405,0.1981959405860814,-0.06728641964689853,0.39351243908808925,-0.005508648335680797,0.013945722808114612,-0.07703302659704742,-0.08035288998504683,-0.2291301679755097,0.03422935120055242,0.006104964697837396,0.426697038302265,1.0,0.32501022632461357,0.7880897139114299,0.015387624164666347,-0.1319139261204336,0.08462469450180854,0.43324340152762747,0.02715077317595158,0.45863284413982786,0.6506653444025906,-0.018010840758530478,0.16039817051857358,-0.12176194522197727,-0.17127648985463917,0.341140304528493,0.3238471050369572,0.017671834052145837,0.40540384109446426,0.28986122045720186,-0.1323887689092095,0.11898422539940645,-0.15479687990603277,0.1569678337760578,0.07655633011275624,0.1505697032105307,0.1569678337760578,-0.19492897531853154,-0.18514441003153068,-0.1593689012965173,-0.11912062631669619,0.12827757371387571,-0.08259128333287129,0.10783619946410661,-0.020915724109086795,0.13824657469075824,0.39369344880250284,0.3448583564772472,0.46947709102418306,0.45653662186921296,0.4576162839983081,0.4490710522215022,0.29184064319681696,0.2806249560434682,0.35381916416154735,0.24292980247344972,-0.21939738610343495,-0.15587654071646456,-0.061922026504483696,-0.10606486462268294,-0.48644149802294656,0.39369344880250257,0.34485835647724694,0.4694770910241828,0.4565366218692125,0.45761628399830784,0.44907105222150273,0.2918406431968176,0.2806249560434679,0.3538191641615466,0.24292980247344959
5년 이상 10년 미만,0.2384706428470315,0.2557170703933199,0.04328674489493547,0.0587354390769794,-0.04871090057590121,0.003129655155078559,0.042324295174750955,0.042324295174750955,0.31242406214207985,0.331909515301,0.048180391200711936,0.1928253962017076,0.20348240840957102,-0.013346875614950548,-0.19108878834405993,-0.2225867151731523,0.040550050975959574,0.2865737481295509,0.10131671311699701,0.7287971535099637,0.0943746673664542,0.09190978228354128,-0.08865341765399049,0.0958272077832092,-0.12430539158959876,0.08587933554750982,-0.024679920722878872,0.4123695709366928,0.32501022632461357,1.0,0.258332572446209,0.3315006267268648,0.2003734049928075,-0.05756665554471067,0.4350732821225376,0.07841816317888213,0.21480139677285054,0.5623220475511875,0.14971599298613414,0.14925705586859425,-0.12437406451636984,-0.2035467701704578,0.416016753141107,0.07240243346407632,0.3588274370011529,0.28889820057678883,0.34918336063097444,-0.1180227767387667,0.25720215228823345,0.029257362763724412,0.18919243893928103,0.10866468682356577,0.16243844578901545,0.18919243893928103,-0.2224407236939667,-0.23585261560889673,-0.16424090051072804,-0.15155367575335763,0.19650645825619456,-0.036853290086595936,0.04068106173593629,0.06663361910886301,0.2167282513241818,0.4667696402565233,0.3847259908254744,0.6129363518574139,0.5984558169430448,0.5243128161862792,0.5052389674042316,0.5354993438836307,0.5617965640032299,0.6319138852311563,0.6243582098381523,-0.3657911912898677,-0.08121981240671844,-0.023971324070810304,0.09527404185288327,-0.19634689109575557,0.46676964025652323,0.38472599082547443,0.6129363518574137,0.5984558169430453,0.5243128161862785,0.5052389674042314,0.5354993438836304,0.5617965640032306,0.6319138852311562,0.6243582098381518
10년 이상 15년 미만,0.2631198835231288,0.22399733080720272,0.10673951047991335,0.03911094534263622,-0.1735393532571813,0.03170691967979696,0.059413875742210936,0.059413875742210936,0.7301451080096719,0.6979804616667086,0.31259899197618685,0.5782515667818715,0.5489347868398345,0.2190325815064591,-0.025503819856614603,-0.06427768400595026,0.05501232410362722,0.14386153788601114,-0.07866087155408,0.3404287320063354,-0.02245633916172748,0.03004527207661549,-0.06080009032116801,-0.08088051570765663,-0.19923017493693476,-0.005863096825966293,-0.038491637525942625,0.4109982395857475,0.7880897139114299,0.258332572446209,1.0,0.09890210092544212,-0.14364156736302236,0.03740065965905832,0.4143685052458057,-0.06680367521982723,0.5337623291973995,0.38480772857571716,0.07729886452100446,0.1694889337586275,-0.16973999308901852,-0.1890401391862775,0.3562795130719503,0.4756261169157556,0.07769735388713601,0.47487843002162355,0.27392614060434134,-0.045101991348512234,0.07085371500323315,-0.17959580037920406,0.18533575016091183,0.1047549010317391,0.1609804208905853,0.18533575016091183,-0.15747987503377858,-0.07386489344610857,-0.17180997929813552,-0.0941172055225798,0.07656707897516211,-0.02835847526012716,0.2230680582022636,0.0017446614940255776,0.04513275378378381,0.34348441865341195,0.32888650214333476,0.41419997089293176,0.4453976529518387,0.25097565712366354,0.2706720982851726,0.23820151957130398,0.2184389758561037,0.18910745337856816,0.13437939377418545,-0.13918828821676768,-0.02810843217548244,0.02912569191717579,-0.02935320506066786,-0.23727147772211798,0.3434844186534116,0.32888650214333437,0.41419997089293165,0.44539765295183864,0.250975657123663,0.27067209828517286,0.23820151957130412,0.21843897585610358,0.18910745337856763,0.13437939377418545
15년 이상 20년 미만,0.17311742894883955,0.08360310305009341,0.13324004009600632,0.10454711981081628,-0.08095362904817958,0.14666401976760177,0.11563640316869203,0.11563640316869203,0.25954154505806865,0.28147757612906493,0.12385190920142496,0.3960014494752796,0.46815880312162506,-0.4077767161100738,0.03775177821259478,-0.04848909244507444,0.0628685483159182,0.21196937564590987,0.012309577771138537,0.3958855898929313,0.006894361185341782,0.07208916626455382,-0.08666811313563522,0.09779344584965294,0.04803473236656154,-0.021944599482908434,-0.13207079400679167,0.4502316951253418,0.015387624164666347,0.3315006267268648,0.09890210092544212,1.0,0.370749241265739,0.07708259097175305,0.11070216767994369,-0.08770752371249319,0.1215174624754128,-0.20935592751839485,0.12133443329625891,0.22925903724939395,-0.08591976270875776,-0.20388262614015767,0.29899585664155187,0.2828472951714375,0.2529842771432039,0.43713415194455363,-0.1357720027553922,-0.33556896521974144,0.1263168670474428,-0.23108823285471358,0.2483625254790238,0.23292046343885045,0.08841102034921484,0.2483625254790238,-0.015030862095006337,0.05972121543286511,-0.049272306348788764,-0.02894491723262215,0.2115077189846374,0.01943341700301157,0.040817666095711636,0.05346368090643586,0.13812942195045336,0.33412378021487743,0.2539518919820077,0.4317543727723529,0.3959539500787464,0.3972959222914277,0.34160797977315066,0.34789442070695625,0.3865111654431286,0.3207670457386979,0.36892707902736543,-0.4271606331664688,-0.34853776849045437,-0.22276155458877786,0.23788420393713133,0.2354358427235226,0.3341237802148776,0.2539518919820073,0.43175437277235285,0.3959539500787464,0.3972959222914272,0.341607979773151,0.3478944207069559,0.3865111654431283,0.32076704573869763,0.36892707902736566
20년 이상 30년 미만,0.19469467221266928,0.07510638730160697,0.30912411377106175,0.10408469918389131,-0.20961112021490494,0.2699170025856447,0.15374895832065782,0.15374895832065782,0.39558390884359423,0.45485277555431547,-0.053676239678044683,0.6127414731639376,0.634568938400493,-0.07643150160271382,0.028646345976495284,-0.0790977313155219,0.18192472051814948,0.142689954825115,0.18701110536665488,0.3156889895550734,-0.08101391789642924,0.0676382797053261,-0.16333942887840247,0.02440435256245317,-0.04440987998173639,0.005928773325958518,-0.07667325450831398,0.7358998378368365,-0.1319139261204336,0.2003734049928075,-0.14364156736302236,0.370749241265739,1.0,0.6386705764294033,-0.05203077563240122,-0.27266760823970815,-0.6211649339017027,-0.3693706089197406,-0.2611301927868887,0.2661152114525505,-0.09008062900177041,-0.20644596405012933,0.27102659746259616,-0.18048386398112753,0.533322736955077,0.2284125647359042,-0.10837199622067027,-0.32463830077384925,0.048500652283558626,-0.30871334599956757,0.3522166308950142,0.24925085652474974,0.20760048529671427,0.3522166308950142,-0.17232112311018422,-0.1848614759236016,-0.12325197757968552,-0.1285912502639012,0.38905373183785147,-0.053655835798840694,-0.0330781736613701,-0.09890047456488803,0.2718159369516609,0.09326423862544711,0.0314998416818727,0.2493140846273638,0.26052680717591986,0.1894511322290763,0.10988925897563842,0.3087830476754393,0.27922516527725005,0.13163693918863154,0.18145904221158207,-0.4525367990630896,-0.010434485320607588,-0.2265966860152778,-0.12659903043092516,0.06809070364647939,0.09326423862544726,0.03149984168187278,0.2493140846273637,0.26052680717592036,0.18945113222907622,0.10988925897563846,0.3087830476754391,0.2792251652772499,0.13163693918863176,0.18145904221158204
30년 이상 40년 미만,0.18355191410745386,0.1339752420240984,0.22029167559242163,0.0640825062368282,-0.20100462040890246,0.20074278490131703,0.11385187350393969,0.11385187350393969,0.3306207955166223,0.3997054331944686,-0.15063947455509832,0.5602999867585954,0.574960592384643,-0.06117209310575991,0.009038060103494405,-0.057611979147840935,0.17040076998360265,0.21712811398372864,0.11187217282064658,0.2732983957245357,-0.11558260924263306,0.056067800860069135,-0.17990298795624649,-0.03022392358531637,-0.10260965755813732,-0.012037748074497099,-0.04841329925778854,0.7672878572848628,0.08462469450180854,-0.05756665554471067,0.03740065965905832,0.07708259097175305,0.6386705764294033,1.0,0.18679889414562392,-0.1477272561106494,-0.6276705428492123,-0.3776598980207237,-0.8110972589192251,0.17174806129869416,-0.18720117927645755,-0.23850317284108205,0.23797271932927422,-0.03718614611660836,0.28973260401330586,0.3290608011100372,-0.15950668860111958,-0.11207073375466997,0.08253624504083375,-0.20099707689778284,0.28423429785888127,0.0962985505121153,0.3425032144992955,0.28423429785888127,-0.30820111021711016,-0.24113846271989064,-0.26545735677632676,-0.25248017758307184,0.3686748539599031,-0.07296022694854037,-0.0636115853048407,-0.16971096189273058,0.29023757289858887,0.3672560999039189,0.3598336636478942,0.2774471171518935,0.32300068160687734,0.17612806388741042,0.14346560495579386,-0.007431302906971304,-0.04976248416996401,0.06964742414171216,-0.016322492347017534,-0.09040854905953297,0.10844900888505822,-0.10372527726565936,-0.29896371522794574,-0.444067714912037,0.3672560999039188,0.35983366364789415,0.2774471171518933,0.32300068160687745,0.1761280638874104,0.143465604955794,-0.007431302906971409,-0.04976248416996426,0.06964742414171213,-0.016322492347017478
40년 이상 50년 미만,0.13735578309780702,0.18447651355325717,-0.059232667526349383,-0.09030676355229539,-0.1037985071351632,-0.052573829258351724,-0.012577578590625162,-0.012577578590625162,0.3726828734750128,0.4228879826952672,-0.11923341796550636,0.2374037855457229,0.27537974342660065,-0.22387217054770148,-0.2294660387929236,-0.1830477275325957,-0.002067744339843024,0.2605343008233163,0.2190772878789636,0.7551255237277261,0.12729979913490694,0.0645082379691377,-0.01148414469939383,0.019617123094745993,-0.1579844140031544,0.10730101668939843,0.012487421772462863,0.4187059637436078,0.43324340152762747,0.4350732821225376,0.4143685052458057,0.11070216767994369,-0.05203077563240122,0.18679889414562392,1.0,0.3175029983760974,0.01782572290663189,0.18008424463909997,-0.3882075379009884,0.028665682358829745,-0.042993500225974014,-0.061340675502356716,0.7433216463726655,0.36991763288027535,0.1666101184352947,0.4624125147180231,0.1639500578883214,0.18459242240861268,0.29227558707466983,0.25419127930147034,0.022295547589217295,-0.03759451160129971,0.13038896136167644,0.022295547589217295,-0.25662790748502307,-0.2112549575149775,-0.2106163387438289,-0.23050360996321992,0.10287243401257767,-0.06854686780423634,-0.053521656965450845,-0.0031469207424030493,0.18170623931074736,0.6366616689573169,0.6213958862164499,0.5251348798747048,0.5871050728997048,0.6293772761757778,0.6952799601628413,0.3056162375777298,0.49785095444782895,0.7353590467670029,0.6344056025019074,0.021086862832920678,0.22368775395038282,0.2039232090887802,0.4478246428729455,-0.42492928513512923,0.6366616689573169,0.6213958862164497,0.5251348798747046,0.5871050728997042,0.6293772761757775,0.6952799601628412,0.3056162375777298,0.49785095444782895,0.7353590467670023,0.6344056025019079
50년 이상,-0.06080067667283097,0.08378188810668556,-0.1633807698776268,-0.08180424930607544,0.12541042921307805,-0.145063700840824,-0.11242651682954222,-0.11242651682954222,-0.18512972321209553,-0.1601557073062539,-0.17508519456216803,-0.2882055901659814,-0.28548231209804714,-0.08347604118677594,-0.18590689042926878,-0.1364915390566387,-0.08593733073550165,-0.014363869948751013,0.12463538416465232,0.2092405263071381,0.050703407754021095,0.10602370719076017,0.01848292264853914,0.012968389742370379,-0.08997933391732005,0.02420931458948591,0.007687604486272457,-0.13639147706803026,0.02715077317595158,0.07841816317888213,-0.06680367521982723,-0.08770752371249319,-0.27266760823970815,-0.1477272561106494,0.3175029983760974,1.0,0.07756962436663442,0.1420566803508272,-0.14549125579128314,-0.1844382899026591,0.05041541711683533,0.14351919259017915,0.0559297706215286,0.019953608681130098,0.20974088390248113,-0.21334687495638682,-0.07302768420610246,0.21121877040606474,0.03433555547677485,0.25811381734465705,-0.1718226236602427,-0.21215243863135014,0.053092660945518684,-0.1718226236602427,-0.09124154483354137,0.029700157507300894,-0.11941801801811637,-0.14237406102075573,-0.054451514936965796,-0.029333681411510885,-0.1537736141661938,-0.06026899029726199,0.05150734694522555,0.15004682186705018,0.1225139604884285,0.04830513689758495,-0.006300527810929107,0.0889369849277904,0.17632710727311318,-0.07050835503486115,0.032186169173983564,0.25705931937262655,0.20353960508973748,0.04334647568478444,-0.09960280093999475,0.24047956594638645,0.29511202223294747,-0.14127046777468646,0.15004682186705012,0.1225139604884286,0.04830513689758507,-0.006300527810928964,0.08893698492779041,0.17632710727311335,-0.07050835503486107,0.032186169173983634,0.25705931937262655,0.20353960508973745
20년 미만 아파트 비율,0.023418649636483203,0.06577151012632407,-0.1325241535974054,-0.0006859232082957734,0.10377040545906614,-0.12001666475496595,-0.04491177268974744,-0.04491177268974744,0.05334915510535345,0.0010796493384243446,0.185475062688474,-0.11114269673684096,-0.14865790372901444,0.23462794755273736,-0.0025055791417413487,-0.0034828670171440338,-0.07820747300759263,-0.023696100865562952,-0.1421222737885204,-0.01617006760208327,0.09543885942556625,-0.010024560130442443,0.10754039974726985,0.03542873229721097,0.020436144069102716,0.03398971295644727,0.052691908157516454,-0.2909787747759113,0.45863284413982786,0.21480139677285054,0.5337623291973995,0.1215174624754128,-0.6211649339017027,-0.6276705428492123,0.01782572290663189,0.07756962436663442,1.0,0.636748353558055,0.6661751317687717,-0.04780344861031593,-0.008889819436857722,0.06527865025858591,-0.05361139664589595,0.45635427967130526,-0.3070845612712351,0.05738123674507664,0.22265067889373996,0.03989629253552471,0.021684749028210448,0.1668427396131417,-0.0856224883039364,-0.04034816820153124,-0.08838224915328446,-0.0856224883039364,0.10691021240715595,0.20543641833113307,0.023755409705152854,0.08643731754604812,-0.18346920456585677,0.03042525056476534,0.13707191506490043,0.12162648253352815,-0.12174050417507515,-0.025814329891698098,-0.04364864297418388,0.02748775620911945,-0.019166959662424862,0.016914993717820306,0.031644403122854395,0.06310637385924664,0.06868861003414928,0.06384600035694271,0.07388050011789132,0.08072999284862489,-0.2408825393415298,-0.03921781138783421,0.15181797128211877,0.12401706032022525,-0.025814329891698268,-0.04364864297418413,0.02748775620911943,-0.01916695966242496,0.016914993717820254,0.03164440312285445,0.06310637385924668,0.06868861003414933,0.06384600035694249,0.07388050011789139
10년 미만 아파트 비율,0.13797982550535134,0.2438968069963726,-0.0496803002222223,0.037295765513883285,0.06607567328696541,-0.08656815252651344,-0.050488939982653684,-0.050488939982653684,0.16507016977415945,0.14148199443644688,0.08532286587398268,-0.011089116397998746,-0.09063583537593721,0.5684259848060528,-0.09047980405639888,-0.0752625708945174,-0.043813636385950275,0.07814761148174942,-0.016874417918632204,0.21589264688362814,0.08614615557876415,-0.0026459904254092855,0.014443751857746528,0.04117270304162667,-0.08633588163231046,0.08763971350616696,0.08318921780672733,-0.06625557164160094,0.6506653444025906,0.5623220475511875,0.38480772857571716,-0.20935592751839485,-0.3693706089197406,-0.3776598980207237,0.18008424463909997,0.1420566803508272,0.636748353558055,1.0,0.3950065582160727,-0.0158040421954826,0.0008019273244139824,0.0020258145946351505,-0.0054228853083406105,0.15238400573201197,-0.14932965763442224,-0.008357148223865601,0.4140371810751353,0.04640445494116344,0.08708883136211891,0.13747082092287286,-0.0311793268004294,-0.06195505416489655,0.02755638771861338,-0.0311793268004294,-0.06793360491990216,-0.0625590831245542,-0.057590634237762034,-0.03772193206358929,-0.03526761552655534,-0.02970271569435915,0.03384478999485644,0.04967212271067513,0.04808316711129229,0.12083155540187518,0.08518828937839774,0.1914628323255356,0.15764100015345994,0.24144316647098377,0.24599415799187435,0.2410539933997649,0.22038909188804778,0.2837286331747171,0.23126157475352221,-0.054048301080279894,-0.05127755008218057,-0.0066337043136326344,-0.091319177321767,-0.29117011328536774,0.12083155540187505,0.08518828937839758,0.1914628323255355,0.15764100015345972,0.24144316647098354,0.2459941579918745,0.24105399339976522,0.2203890918880479,0.28372863317471675,0.23126157475352208
30년 이상 아파트 비율,-0.08902033626701224,-0.0962332871418647,-0.09626953163803895,-0.005379629365411202,0.13046300917545192,-0.07107424598301296,-0.0306074261740326,-0.0306074261740326,-0.12606182217907314,-0.18064198773059773,0.14475058504794583,-0.21171821327359502,-0.23671002487275428,0.17036688427611776,0.03133803725693313,0.0364045185136061,-0.08280787180342591,-0.18703125244399385,-0.051844956489633186,-0.2634631957136242,0.0603732819804542,-0.05660072746383637,0.12232589044486891,0.04246332949536678,0.11771497257049411,0.030028931732735204,0.055841062647178814,-0.4655448944360541,-0.018010840758530478,0.14971599298613414,0.07729886452100446,0.12133443329625891,-0.2611301927868887,-0.8110972589192251,-0.3882075379009884,-0.14549125579128314,0.6661751317687717,0.3950065582160727,1.0,-0.05058192265600662,0.1148727784094287,0.1478167757507419,-0.20450025542489922,0.1851699345552031,-0.2498905119894875,-0.21959243643272874,0.1290607158283369,-0.04889605316578105,-0.09638592817453244,0.0665875647222596,-0.12571297201671208,0.03171507858177993,-0.2809238123347382,-0.12571297201671208,0.2776723115732229,0.25657548728421814,0.21443887280210341,0.23849659685230493,-0.22060878777132825,0.05403804179679771,0.07936600278183302,0.17265755615290143,-0.18694583260641565,-0.4061730514330736,-0.41601456430309075,-0.23132187439318727,-0.278973871984057,-0.21055882486770078,-0.23040056376778253,0.09494996890272564,0.08019517177540186,-0.1578964677499947,-0.027307433515659504,-0.021719394378289764,-0.16213242754507098,-0.09824303145434786,0.20959246840609186,0.5923313985613812,-0.406173051433074,-0.41601456430309125,-0.2313218743931875,-0.2789738719840569,-0.21055882486770075,-0.23040056376778262,0.09494996890272552,0.08019517177540215,-0.15789646774999452,-0.02730743351565953
합계,0.7638876998841925,0.23727287745443632,0.7331596340200683,0.6026690468100367,-0.07718881909640381,0.5050395517867217,0.42577793492874716,0.42577793492874716,0.36635003444501885,0.3547490073203218,0.31041072221608595,0.33873958193747483,0.3453602178671325,-0.010147615071570349,0.24804594742079183,-0.02629679890329309,0.37292758587858504,0.3818475373293827,-0.28056406392879907,0.17558103912249606,0.1820608594970258,0.2866764912975901,-0.1344566533549959,0.4603113882211876,-0.01843225618292485,0.0655869617920924,-0.15513501211645994,0.3152436712849371,0.16039817051857358,0.14925705586859425,0.1694889337586275,0.22925903724939395,0.2661152114525505,0.17174806129869416,0.028665682358829745,-0.1844382899026591,-0.04780344861031593,-0.0158040421954826,-0.05058192265600662,1.0,0.027601744687749518,-0.3272179501816874,0.16975637413491634,-0.06683567463721475,0.2206585580084971,0.10299314507691913,-0.06778643683668953,-0.39530530492811405,0.21548197045307063,-0.41622288362969306,0.9142116079159495,0.9215746146444116,0.12101480474687659,0.9142116079159495,0.11160894055539484,-0.07586171161261812,0.15855745040999852,0.21687045358841467,0.6170832065534846,0.17118034834262882,0.3621481000574977,0.24701078288329367,0.18026203000765514,0.19751295123278734,0.15175984388273947,0.26417082129837427,0.2587702109296301,0.17282545720972217,0.13896145852483738,0.25518264764165177,0.1925153216582552,0.11378672012047254,0.11343340728199319,-0.3844832924272979,-0.15607632786991268,-0.11562057792238753,-0.20478119620196827,-0.06777145506142573,0.19751295123278745,0.1517598438827392,0.2641708212983737,0.25877021092962993,0.17282545720972203,0.13896145852483757,0.2551826476416516,0.192515321658255,0.1137867201204725,0.11343340728199296
