,학교종류명,학교명,도로명주소,x,y,city,gu,dong
0,초등학교,서울자곡초등학교,서울특별시 강남구 자곡로 150,127.0952705,37.4652137,서울특별시,강남구,세곡동
1,초등학교,서울율현초등학교,서울특별시 강남구 밤고개로21길 15,127.10830088354861,37.474566550000006,서울특별시,강남구,세곡동
2,중학교,세곡중학교,서울특별시 강남구 자곡로 81,127.0952705,37.4652137,서울특별시,강남구,세곡동
3,초등학교,서울세명초등학교,서울특별시 강남구 자곡로 55,127.0952705,37.4652137,서울특별시,강남구,세곡동
4,중학교,휘문중학교,서울특별시 강남구 역삼로 541,127.06199826430958,37.50523845,서울특별시,강남구,대치2동
5,중학교,진선여자중학교,서울특별시 강남구 선릉로85길 27,127.0488556,37.5026938,서울특별시,강남구,역삼2동
6,중학교,중동중학교,서울특별시 강남구 일원로8길 37,127.07823326952655,37.48873825,서울특별시,강남구,개포3동
7,중학교,은성중학교,서울특별시 강남구 남부순환로359길 36,127.0360848,37.4864592,서울특별시,강남구,도곡1동
8,중학교,숙명여자중학교,서울특별시 강남구 남부순환로 2807,127.0744299,37.4969596,서울특별시,강남구,개포3동
9,중학교,단국대학교사범대학부속중학교,서울특별시 강남구 도곡로64길 21,127.0552866,37.4956806,서울특별시,강남구,대치1동
10,중학교,청담중학교,서울특별시 강남구 압구정로61길 36,127.0443402,37.5285272,서울특별시,강남구,청담동
11,중학교,역삼중학교,서울특별시 강남구 도곡로43길 10,127.046966,37.4960586,서울특별시,강남구,역삼2동
12,중학교,언주중학교,서울특별시 강남구 선릉로116길 57,127.045516,37.5130499,서울특별시,강남구,삼성2동
13,중학교,언북중학교,서울특별시 강남구 도산대로38길 27,127.0324124,37.5195717,서울특별시,강남구,논현2동
14,중학교,압구정중학교,서울특별시 강남구 압구정로 225,127.0183177,37.5219841,서울특별시,강남구,신사동
15,중학교,신사중학교,서울특별시 강남구 압구정로 123,127.0300898,37.5280802,서울특별시,강남구,압구정동
16,중학교,신구중학교,서울특별시 강남구 압구정로36길 17,127.0315016,37.5264475,서울특별시,강남구,압구정동
17,중학교,수서중학교,서울특별시 강남구 광평로59길 57,127.1057048,37.4889626,서울특별시,강남구,수서동
18,중학교,봉은중학교,서울특별시 강남구 영동대로128길 59,127.06256160896058,37.519041400000006,서울특별시,강남구,삼성1동
19,중학교,도곡중학교,서울특별시 강남구 언주로57길 31,127.0454195,37.4931541,서울특별시,강남구,도곡1동
20,중학교,대치중학교,서울특별시 강남구 남부순환로378길 39,127.04770726543805,37.484173999999996,서울특별시,강남구,도곡2동
21,중학교,대청중학교,서울특별시 강남구 양재천로 321,127.0551027,37.4876669,서울특별시,강남구,도곡2동
22,중학교,대왕중학교,서울특별시 강남구 광평로20길 7,127.0864459,37.4816994,서울특별시,강남구,일원본동
23,중학교,대명중학교,서울특별시 강남구 역삼로87길 26,127.06107756064932,37.506052,서울특별시,강남구,대치2동
24,중학교,구룡중학교,서울특별시 강남구 선릉로 103,127.0571991,37.4855114,서울특별시,강남구,개포1동
25,중학교,개포중학교,서울특별시 강남구 선릉로 9,127.06268164286817,37.48030865,서울특별시,강남구,개포1동
26,중학교,개원중학교,서울특별시 강남구 영동대로 101,127.0639993,37.5076099,서울특별시,강남구,대치2동
27,초등학교,서울학동초등학교,서울특별시 강남구 선릉로115길 42,127.0412296,37.5118806,서울특별시,강남구,논현2동
28,초등학교,서울포이초등학교,서울특별시 강남구 개포로22길 87,127.05247027241188,37.4756705,서울특별시,강남구,개포4동
29,초등학교,서울청담초등학교,서울특별시 강남구 압구정로71길 9,127.0470335,37.5284091,서울특별시,강남구,청담동
30,초등학교,서울일원초등학교,서울특별시 강남구 영동대로4길 20,127.07640225459383,37.48944245,서울특별시,강남구,개포2동
31,초등학교,서울왕북초등학교,서울특별시 강남구 광평로31길 74,127.089687,37.485454,서울특별시,강남구,일원본동
32,초등학교,서울영희초등학교,서울특별시 강남구 일원로 21,127.08128224017932,37.4919919,서울특별시,강남구,일원1동
33,초등학교,서울역삼초등학교,서울특별시 강남구 강남대로66길 21,127.0316693,37.4918579,서울특별시,강남구,역삼1동
34,초등학교,서울언주초등학교,서울특별시 강남구 남부순환로363길 19,127.0378493,37.4857167,서울특별시,강남구,도곡1동
35,초등학교,서울언북초등학교,서울특별시 강남구 삼성로135길 42,127.04567265408173,37.5200231,서울특별시,강남구,청담동
36,초등학교,서울양전초등학교,서울특별시 강남구 개포로 513,127.07003083234636,37.4903771,서울특별시,강남구,개포2동
37,초등학교,서울압구정초등학교,서울특별시 강남구 압구정로39길 29,127.03096425585565,37.53172705,서울특별시,강남구,압구정동
38,초등학교,서울신구초등학교,서울특별시 강남구 압구정로18길 28,127.0249963,37.5236292,서울특별시,강남구,신사동
39,초등학교,서울수서초등학교,서울특별시 강남구 광평로51길 46,127.1035054,37.4884642,서울특별시,강남구,수서동
40,초등학교,서울삼릉초등학교,서울특별시 강남구 봉은사로63길 22,127.0464764,37.5133358,서울특별시,강남구,삼성2동
41,초등학교,서울봉은초등학교,서울특별시 강남구 학동로 610,127.06093003437726,37.5203876,서울특별시,강남구,삼성1동
42,초등학교,서울도성초등학교,서울특별시 강남구 역삼로 313,127.0665073,37.5056743,서울특별시,강남구,대치2동
43,초등학교,서울도곡초등학교,서울특별시 강남구 선릉로64길 33,127.05469630795261,37.499044350000005,서울특별시,강남구,대치4동
44,초등학교,서울대현초등학교,서울특별시 강남구 역삼로98길 16,127.0647166,37.5035035,서울특별시,강남구,대치2동
45,초등학교,서울대치초등학교,서울특별시 강남구 양재천로 363,127.0551027,37.4876669,서울특별시,강남구,도곡2동
46,초등학교,서울대청초등학교,서울특별시 강남구 양재대로55길 28,127.0883533,37.490633,서울특별시,강남구,일원본동
47,초등학교,서울대진초등학교,서울특별시 강남구 개포로109길 74,127.0767334,37.4937374,서울특별시,강남구,개포3동
48,초등학교,서울대왕초등학교,서울특별시 강남구 헌릉로618길 8,127.1063516,37.463676,서울특별시,강남구,세곡동
49,초등학교,서울대모초등학교,서울특별시 강남구 광평로20길 27,127.0864459,37.4816994,서울특별시,강남구,일원본동
50,초등학교,서울대도초등학교,서울특별시 강남구 선릉로 209,127.0519343,37.4983322,서울특별시,강남구,대치4동
51,초등학교,서울대곡초등학교,서울특별시 강남구 남부순환로 3022,127.0744299,37.4969596,서울특별시,강남구,개포3동
52,초등학교,서울논현초등학교,서울특별시 강남구 강남대로120길 33,127.0284892,37.5076284,서울특별시,강남구,논현1동
53,초등학교,서울구룡초등학교,서울특별시 강남구 개포로 263,127.05206064788814,37.48060215,서울특별시,강남구,개포4동
54,초등학교,서울개포초등학교,서울특별시 강남구 삼성로4길 30,127.0689921,37.4866181,서울특별시,강남구,개포2동
55,초등학교,서울개일초등학교,서울특별시 강남구 개포로 401,127.05803843781973,37.485710299999994,서울특별시,강남구,개포2동
56,초등학교,서울개원초등학교,서울특별시 강남구 선릉로 29,127.05851387918472,37.4814065,서울특별시,강남구,개포1동
57,고등학교,단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21,127.0552866,37.4956806,서울특별시,강남구,대치1동
58,고등학교,풍문고등학교,서울특별시 강남구 자곡로 152,127.0952705,37.4652137,서울특별시,강남구,세곡동
59,고등학교,압구정고등학교,서울특별시 강남구 압구정로39길 20,127.0322974455444,37.531059150000004,서울특별시,강남구,압구정동
60,외국인학교,한국외국인학교,서울특별시 강남구 개포로 408,127.0881421,37.4965484,서울특별시,강남구,개포3동
61,고등학교,대진디자인고등학교,서울특별시 강남구 광평로39길 93,127.0983424,37.4883754,서울특별시,강남구,수서동
62,고등학교,서울로봇고등학교,서울특별시 강남구 광평로20길 63,127.0864459,37.4816994,서울특별시,강남구,일원본동
63,특수학교,서울정애학교,서울특별시 강남구 봉은사로81길 16,127.0538244,37.5139134,서울특별시,강남구,삼성1동
64,특수학교,밀알학교,서울특별시 강남구 일원로 90,127.08067,37.49121,서울특별시,강남구,일원1동
65,방송통신고등학교,경기여자고등학교부설방송통신고등학교,서울특별시 강남구 삼성로 29,127.065613,37.487175,서울특별시,강남구,개포2동
66,고등학교,수도전기공업고등학교,서울특별시 강남구 개포로 410,127.0881421,37.4965484,서울특별시,강남구,개포3동
67,고등학교,휘문고등학교,서울특별시 강남구 역삼로 541,127.06199826430958,37.50523845,서울특별시,강남구,대치2동
68,고등학교,현대고등학교,서울특별시 강남구 압구정로 127,127.0183177,37.5219841,서울특별시,강남구,신사동
69,고등학교,진선여자고등학교,서울특별시 강남구 선릉로85길 27,127.0488556,37.5026938,서울특별시,강남구,역삼2동
70,고등학교,중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,127.0519343,37.4983322,서울특별시,강남구,대치4동
71,고등학교,중산고등학교,서울특별시 강남구 일원로14길 22,127.0822359,37.4853369,서울특별시,강남구,일원본동
72,고등학교,중동고등학교,서울특별시 강남구 일원로 7,127.08075348921264,37.493111850000005,서울특별시,강남구,일원1동
73,고등학교,은광여자고등학교,서울특별시 강남구 남부순환로359길 36,127.0360848,37.4864592,서울특별시,강남구,도곡1동
74,고등학교,영동고등학교,서울특별시 강남구 선릉로 742,127.0519343,37.4983322,서울특별시,강남구,대치4동
75,고등학교,숙명여자고등학교,서울특별시 강남구 남부순환로 2807,127.0744299,37.4969596,서울특별시,강남구,개포3동
76,고등학교,서울세종고등학교,서울특별시 강남구 광평로51길 36,127.1014286,37.4901459,서울특별시,강남구,수서동
77,고등학교,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21,127.0552866,37.4956806,서울특별시,강남구,대치1동
78,고등학교,청담고등학교,서울특별시 강남구 압구정로 419,127.0183177,37.5219841,서울특별시,강남구,신사동
79,고등학교,경기여자고등학교,서울특별시 강남구 삼성로 29,127.065613,37.487175,서울특별시,강남구,개포2동
80,고등학교,경기고등학교,서울특별시 강남구 영동대로 643,127.05685242265903,37.518055200000006,서울특별시,강남구,삼성1동
81,고등학교,개포고등학교,서울특별시 강남구 개포로 402,127.05922346597953,37.484974,서울특별시,강남구,개포2동
82,중학교,상일중학교,서울특별시 강동구 천호대로219길 61,127.170782,37.5481094,서울특별시,강동구,상일1동
83,중학교,강빛중학교,서울특별시 강동구 아리수로93다길 1,127.1734422,37.5742075,서울특별시,강동구,강일동
84,초등학교,서울강빛초등학교,서울특별시 강동구 아리수로93다길 1,127.1734422,37.5742075,서울특별시,강동구,강일동
85,초등학교,서울고현초등학교,서울특별시 강동구 상일로11길 110,127.1687411,37.5535622,서울특별시,강동구,상일1동
86,초등학교,서울강솔초등학교,서울특별시 강동구 고덕로97길 80,127.1792819,37.562989,서울특별시,강동구,강일동
87,중학교,한영중학교,서울특별시 강동구 동남로 832,127.156381,37.5660601,서울특별시,강동구,고덕2동
88,중학교,한산중학교,서울특별시 강동구 풍성로 251,127.1220015,37.5328971,서울특별시,강동구,성내1동
89,중학교,천호중학교,서울특별시 강동구 상암로 153,127.1323866,37.5480509,서울특별시,강동구,암사1동
90,중학교,천일중학교,서울특별시 강동구 천중로 57,127.1222499,37.5455147,서울특별시,강동구,천호2동
91,중학교,신암중학교,서울특별시 강동구 고덕로 65,127.1730005,37.5571727,서울특별시,강동구,상일2동
92,중학교,신명중학교,서울특별시 강동구 명일로24길 25,127.1481606,37.5418634,서울특별시,강동구,길동
93,중학교,성덕여자중학교,서울특별시 강동구 구천면로 396,127.1459074,37.5499987,서울특별시,강동구,명일1동
94,중학교,성내중학교,서울특별시 강동구 성안로7길 36,127.1286587,37.5283133,서울특별시,강동구,성내1동
95,중학교,배재중학교,서울특별시 강동구 고덕로 227,127.1510738,37.5561611,서울특별시,강동구,고덕1동
96,중학교,명일중학교,서울특별시 강동구 양재대로156길 57,127.1487911,37.5563113,서울특별시,강동구,고덕1동
97,중학교,둔촌중학교,서울특별시 강동구 진황도로61길 25-30,127.14624689772974,37.5303112,서울특별시,강동구,둔촌2동
98,중학교,동신중학교,서울특별시 강동구 진황도로 72,127.1415601,37.5323935,서울특별시,강동구,둔촌2동
99,중학교,동북중학교,서울특별시 강동구 강동대로 305,127.1257569,37.5251305,서울특별시,강동구,성내1동
100,중학교,고덕중학교,서울특별시 강동구 동남로82길 94,127.1577464,37.5609074,서울특별시,강동구,고덕2동
101,중학교,강일중학교,서울특별시 강동구 고덕로27길 12,127.1378284,37.554815,서울특별시,강동구,암사3동
102,중학교,강명중학교,서울특별시 강동구 상일로12길 56,127.1742547,37.5540517,서울특별시,강동구,상일2동
103,중학교,강동중학교,서울특별시 강동구 풍산로 237,127.178378,37.5702711,서울특별시,강동구,강일동
104,초등학교,서울한산초등학교,서울특별시 강동구 풍성로 261,127.1414364,37.5279735,서울특별시,강동구,둔촌2동
105,초등학교,서울천호초등학교,서울특별시 강동구 구천면로 310-11,127.1326827,37.5433432,서울특별시,강동구,천호1동
106,초등학교,서울천일초등학교,서울특별시 강동구 구천면로 266,127.13313523990422,37.543958700000005,서울특별시,강동구,천호1동
107,초등학교,서울천동초등학교,서울특별시 강동구 성안로 200,127.13276,37.53206,서울특별시,강동구,성내3동
108,초등학교,서울위례초등학교,서울특별시 강동구 명일로 23,127.1424373,37.5284894,서울특별시,강동구,둔촌2동
109,초등학교,서울신암초등학교,서울특별시 강동구 올림픽로93길 33-16,127.1251512,37.5497797,서울특별시,강동구,암사2동
110,초등학교,서울신명초등학교,서울특별시 강동구 명일로24길 33,127.1481606,37.5418634,서울특별시,강동구,길동
111,초등학교,서울성일초등학교,서울특별시 강동구 성내로15길 33,127.1284946,37.5279455,서울특별시,강동구,성내1동
112,초등학교,서울성내초등학교,서울특별시 강동구 성내로3길 19,127.1234485,37.5313813,서울특별시,강동구,성내1동
113,초등학교,서울선사초등학교,서울특별시 강동구 올림픽로 837,127.1246024,37.5420017,서울특별시,강동구,천호2동
114,초등학교,서울선린초등학교,서울특별시 강동구 진황도로61길 29,127.1448698,37.5288333,서울특별시,강동구,둔촌2동
115,초등학교,서울상일초등학교,서울특별시 강동구 천호대로 1477,127.1398693,37.533424,서울특별시,강동구,둔촌2동
116,초등학교,서울묘곡초등학교,서울특별시 강동구 동남로79길 46,127.1542149,37.5575905,서울특별시,강동구,고덕1동
117,초등학교,서울명일초등학교,서울특별시 강동구 고덕로38길 8,127.14307982493457,37.552598950000004,서울특별시,강동구,명일1동
118,초등학교,서울명원초등학교,서울특별시 강동구 명일로 364,127.1457739,37.5366605,서울특별시,강동구,길동
119,초등학교,서울명덕초등학교,서울특별시 강동구 양재대로156길 11,127.14546771769471,37.556911150000005,서울특별시,강동구,고덕1동
120,초등학교,서울둔촌초등학교,서울특별시 강동구 양재대로88길 27,127.1354174,37.5255904,서울특별시,강동구,성내3동
121,초등학교,서울대명초등학교,서울특별시 강동구 상암로 271,127.1323866,37.5480509,서울특별시,강동구,암사1동
122,초등학교,서울길동초등학교,서울특별시 강동구 양재대로116길 69,127.1433706,37.5380392,서울특별시,강동구,길동
123,초등학교,서울고일초등학교,서울특별시 강동구 구천면로93길 20,127.1682485,37.5516069,서울특별시,강동구,상일1동
124,초등학교,서울고명초등학교,서울특별시 강동구 고덕로46길 53,127.1461969,37.5521734,서울특별시,강동구,명일1동
125,초등학교,서울고덕초등학교,서울특별시 강동구 아리수로82길 42,127.1674868,37.5619875,서울특별시,강동구,고덕2동
126,초등학교,서울강일초등학교,서울특별시 강동구 아리수로98길 24,127.17724867194087,37.5650179,서울특별시,강동구,강일동
127,초등학교,서울강명초등학교,서울특별시 강동구 상일로 74-1,127.1704878,37.561994,서울특별시,강동구,고덕2동
128,초등학교,서울강동초등학교,서울특별시 강동구 상암로14길 77,127.12996,37.5490696,서울특별시,강동구,암사1동
129,초등학교,서울강덕초등학교,서울특별시 강동구 동남로82길 94-54,127.1577464,37.5609074,서울특별시,강동구,고덕2동
130,고등학교,서울컨벤션고등학교,서울특별시 강동구 동남로 964,127.156381,37.5660601,서울특별시,강동구,고덕2동
131,고등학교,성덕고등학교,서울특별시 강동구 구천면로 396,127.1459074,37.5499987,서울특별시,강동구,명일1동
132,고등학교,선사고등학교,서울특별시 강동구 고덕로25길 17,127.1351204,37.5555553,서울특별시,강동구,암사3동
133,고등학교,강일고등학교,서울특별시 강동구 아리수로98길 40,127.1787024,37.563487,서울특별시,강동구,강일동
134,고등학교,상일미디어고등학교,서울특별시 강동구 천호대로219길 61,127.170782,37.5481094,서울특별시,강동구,상일1동
135,특수학교,한국구화학교,서울특별시 강동구 고덕로 295-59,127.1730005,37.5571727,서울특별시,강동구,상일2동
136,특수학교,주몽학교,서울특별시 강동구 상암로 369,127.1323866,37.5480509,서울특별시,강동구,암사1동
137,고등학교,한영외국어고등학교,서울특별시 강동구 동남로 832,127.156381,37.5660601,서울특별시,강동구,고덕2동
138,고등학교,한영고등학교,서울특별시 강동구 동남로 832,127.156381,37.5660601,서울특별시,강동구,고덕2동
139,고등학교,상일여자고등학교,서울특별시 강동구 천호대로219길 61,127.170782,37.5481094,서울특별시,강동구,상일1동
140,고등학교,배재고등학교,서울특별시 강동구 고덕로 227,127.1510738,37.5561611,서울특별시,강동구,고덕1동
141,고등학교,동북고등학교,서울특별시 강동구 강동대로 305,127.1257569,37.5251305,서울특별시,강동구,성내1동
142,고등학교,광문고등학교,서울특별시 강동구 동남로 968,127.156381,37.5660601,서울특별시,강동구,고덕2동
143,고등학교,강동고등학교,서울특별시 강동구 구천면로 572,127.1459074,37.5499987,서울특별시,강동구,명일1동
144,고등학교,명일여자고등학교,서울특별시 강동구 명일로 350,127.1510109875062,37.54986805,서울특별시,강동구,명일2동
145,고등학교,둔촌고등학교,서울특별시 강동구 명일로 140,127.14415567564872,37.531204200000005,서울특별시,강동구,둔촌2동
146,중학교,솔샘중학교,서울특별시 강북구 인수봉로 39,127.0122285,37.6236122,서울특별시,강북구,삼양동
147,중학교,영훈국제중학교,서울특별시 강북구 도봉로13가길 19,127.0293074,37.6147398,서울특별시,강북구,송천동
148,중학교,창문여자중학교,서울특별시 강북구 월계로 61,127.0341911,37.6116944,서울특별시,강북구,송중동
149,중학교,신일중학교,서울특별시 강북구 솔매로49길 20,127.0261751,37.6283087,서울특별시,강북구,미아동
150,중학교,성암여자중학교,서울특별시 강북구 도봉로29길 52,127.0253811046006,37.6208118,서울특별시,강북구,송천동
151,중학교,서라벌중학교,서울특별시 강북구 삼양로155길 37-9,127.011671,37.6568787,서울특별시,강북구,우이동
152,중학교,화계중학교,서울특별시 강북구 화계사길 63,127.0130703,37.6333304,서울특별시,강북구,수유1동
153,중학교,인수중학교,서울특별시 강북구 인수봉로75길 10,127.0062369,37.6440702,서울특별시,강북구,인수동
154,중학교,수유중학교,서울특별시 강북구 인수봉로37길 40,127.0128254,37.6316182,서울특별시,강북구,수유1동
155,중학교,수송중학교,서울특별시 강북구 한천로122길 21,127.0344018,37.6363862,서울특별시,강북구,번1동
156,중학교,삼각산중학교,서울특별시 강북구 삼양로19길 141,127.0176922,37.6166184,서울특별시,강북구,삼각산동
157,중학교,번동중학교,서울특별시 강북구 오현로35길 87,127.03675257731717,37.63217075,서울특별시,강북구,번2동
158,중학교,강북중학교,서울특별시 강북구 한천로150길 67,127.0240472,37.6425007,서울특별시,강북구,수유3동
159,초등학교,영훈초등학교,서울특별시 강북구 도봉로13가길 19,127.0293074,37.6147398,서울특별시,강북구,송천동
160,초등학교,서울화계초등학교,서울특별시 강북구 솔매로50가길 25,127.0294881,37.6234445,서울특별시,강북구,송중동
161,초등학교,서울인수초등학교,서울특별시 강북구 인수봉로 269,127.0140166,37.6335413,서울특별시,강북구,수유1동
162,초등학교,서울유현초등학교,서울특별시 강북구 인수봉로37길 24,127.0128254,37.6316182,서울특별시,강북구,수유1동
163,초등학교,서울우이초등학교,서울특별시 강북구 삼양로99길 36,127.0163811,37.6389763,서울특별시,강북구,인수동
164,초등학교,서울오현초등학교,서울특별시 강북구 월계로 221,127.0341911,37.6116944,서울특별시,강북구,송중동
165,초등학교,서울수유초등학교,서울특별시 강북구 삼양로74길 39,127.0192044,37.6300784,서울특별시,강북구,수유1동
166,초등학교,서울수송초등학교,서울특별시 강북구 한천로124길 14,127.032948,37.637639,서울특별시,강북구,번1동
167,초등학교,서울송천초등학교,서울특별시 강북구 삼양로20길 29,127.0237471,37.6145036,서울특별시,강북구,송천동
168,초등학교,서울송중초등학교,서울특별시 강북구 오현로 9,127.0394819,37.6295518,서울특별시,강북구,번2동
169,초등학교,서울삼양초등학교,서울특별시 강북구 삼양로49길 17,127.0182432,37.6234354,서울특별시,강북구,삼양동
170,초등학교,서울삼각산초등학교,서울특별시 강북구 삼양로19길 141,127.0176922,37.6166184,서울특별시,강북구,삼각산동
171,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,127.0394819,37.6295518,서울특별시,강북구,번2동
172,초등학교,서울미양초등학교,서울특별시 강북구 솔샘로 195,127.0152535,37.6214025,서울특별시,강북구,삼양동
173,고등학교,솔샘고등학교,서울특별시 강북구 인수봉로 39,127.0122285,37.6236122,서울특별시,강북구,삼양동
174,특수학교,서울효정학교,서울특별시 강북구 삼양로63길 33,127.0172681,37.6272009,서울특별시,강북구,삼양동
175,고등학교,삼각산고등학교,서울특별시 강북구 삼양로19길 40,127.0176922,37.6166184,서울특별시,강북구,삼각산동
176,고등학교,성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,127.0253811046006,37.6208118,서울특별시,강북구,송천동
177,특수학교,한빛맹학교,서울특별시 강북구 삼양로73가길 47,127.0145826,37.6273399,서울특별시,강북구,수유1동
178,특수학교,서울정인학교,서울특별시 강북구 인수봉로 119-20,127.0140166,37.6335413,서울특별시,강북구,수유1동
179,특수학교,서울애화학교,서울특별시 강북구 솔매로52길 31,127.0280611,37.6261195,서울특별시,강북구,미아동
180,고등학교,창문여자고등학교,서울특별시 강북구 월계로 61,127.0341911,37.6116944,서울특별시,강북구,송중동
181,고등학교,영훈고등학교,서울특별시 강북구 도봉로13가길 19,127.0293074,37.6147398,서울특별시,강북구,송천동
182,고등학교,신일고등학교,서울특별시 강북구 솔매로49길 20,127.0261751,37.6283087,서울특별시,강북구,미아동
183,고등학교,혜화여자고등학교,서울특별시 강북구 인수봉로 127,127.0140166,37.6335413,서울특별시,강북구,수유1동
184,중학교,마곡하늬중학교,서울특별시 강서구 마곡서1로 16,126.8202816,37.5587099,서울특별시,강서구,공항동
185,중학교,화곡중학교,서울특별시 강서구 강서로45길 70,126.83290896031897,37.549159,서울특별시,강서구,발산1동
186,중학교,신정여자중학교,서울특별시 강서구 등촌로13아길 20,126.8568158,37.5375029,서울특별시,강서구,화곡4동
187,중학교,명덕여자중학교,서울특별시 강서구 강서로47길 34-10,126.83549046657258,37.553893200000005,서울특별시,강서구,발산1동
188,중학교,마포중학교,서울특별시 강서구 화곡로 403,126.8528498,37.5600786,서울특별시,강서구,등촌3동
189,중학교,등촌중학교,서울특별시 강서구 공항대로 484-12,126.8404125,37.5590279,서울특별시,강서구,등촌3동
190,중학교,덕원중학교,서울특별시 강서구 강서로45길 91-44,126.82844800481872,37.549437850000004,서울특별시,강서구,발산1동
191,중학교,마곡중학교,서울특별시 강서구 마곡중앙5로 58,126.8220048,37.5671609,서울특별시,강서구,방화1동
192,중학교,화원중학교,서울특별시 강서구 강서로17나길 86,126.8430229,37.534463,서울특별시,강서구,화곡1동
193,중학교,염창중학교,서울특별시 강서구 양천로67가길 83,126.8712245,37.5534373,서울특별시,강서구,염창동
194,중학교,염경중학교,서울특별시 강서구 양천로69길 35,126.8720968,37.5548311,서울특별시,강서구,염창동
195,중학교,수명중학교,서울특별시 강서구 수명로2길 16,126.8236631009336,37.5487836,서울특별시,강서구,발산1동
196,중학교,송정중학교,서울특별시 강서구 남부순환로 121,126.8213403,37.5468933,서울특별시,강서구,발산1동
197,중학교,성재중학교,서울특별시 강서구 허준로 36,126.8457544271217,37.5693731,서울특별시,강서구,가양1동
198,중학교,삼정중학교,서울특별시 강서구 금낭화로 210,126.81088,37.57979,서울특별시,강서구,방화3동
199,중학교,백석중학교,서울특별시 강서구 등촌로51나길 35,126.8606223,37.5488521,서울특별시,강서구,등촌2동
200,중학교,방화중학교,서울특별시 강서구 개화동로27길 9,126.8080988,37.5643826,서울특별시,강서구,방화2동
201,중학교,방원중학교,서울특별시 강서구 금낭화로 268,126.8115512,37.5713177,서울특별시,강서구,방화2동
202,중학교,등원중학교,서울특별시 강서구 화곡로65길 50,126.85149886713135,37.559531899999996,서울특별시,강서구,등촌3동
203,중학교,등명중학교,서울특별시 강서구 공항대로39길 39,126.8445763,37.5613245,서울특별시,강서구,등촌3동
204,중학교,공항중학교,서울특별시 강서구 방화대로 241,126.8166629,37.5491953,서울특별시,강서구,발산1동
205,중학교,경서중학교,서울특별시 강서구 양천로59길 31,126.859144,37.5604641,서울특별시,강서구,가양3동
206,초등학교,유석초등학교,서울특별시 강서구 화곡로69길 9,126.853966201791,37.5605276,서울특별시,강서구,등촌3동
207,초등학교,서울화일초등학교,서울특별시 강서구 까치산로10길 70,126.8470009,37.5416391,서울특별시,강서구,화곡본동
208,초등학교,서울화곡초등학교,서울특별시 강서구 초록마을로 28,126.8472693,37.5427051,서울특별시,강서구,화곡본동
209,초등학교,서울탑산초등학교,서울특별시 강서구 허준로 109,126.85251885689772,37.566437500000006,서울특별시,강서구,가양2동
210,초등학교,서울치현초등학교,서울특별시 강서구 방화대로47길 43,126.8127048,37.5761858,서울특별시,강서구,방화3동
211,초등학교,서울정곡초등학교,서울특별시 강서구 방화대로50길 22,126.8179574,37.5771132,서울특별시,강서구,방화3동
212,초등학교,서울월정초등학교,서울특별시 강서구 월정로 176,126.8365271,37.53301,서울특별시,강서구,화곡1동
213,초등학교,서울우장초등학교,서울특별시 강서구 화곡로 263,126.84626395744635,37.5490624,서울특별시,강서구,우장산동
214,초등학교,서울염창초등학교,서울특별시 강서구 양천로 646-28,126.8631112,37.5568502,서울특별시,강서구,염창동
215,초등학교,서울염동초등학교,서울특별시 강서구 양천로73길 17,126.8732382,37.551736,서울특별시,강서구,염창동
216,초등학교,서울염경초등학교,서울특별시 강서구 양천로69길 49,126.8720968,37.5548311,서울특별시,강서구,염창동
217,초등학교,서울양천초등학교,서울특별시 강서구 양천로 329,126.8631112,37.5568502,서울특별시,강서구,염창동
218,초등학교,서울신정초등학교,서울특별시 강서구 곰달래로31가길 27,126.8546247,37.5322543,서울특별시,강서구,화곡2동
219,초등학교,서울신월초등학교,서울특별시 강서구 강서로31길 48,126.8389587,37.5392884,서울특별시,강서구,화곡1동
220,초등학교,서울신곡초등학교,서울특별시 강서구 등촌로13자길 42-14,126.8543981,37.5373096,서울특별시,강서구,화곡4동
221,초등학교,서울수명초등학교,서울특별시 강서구 수명로1길 84,126.82388141500732,37.552610599999994,서울특별시,강서구,발산1동
222,초등학교,서울송화초등학교,서울특별시 강서구 방화대로34길 2,126.81746061690538,37.56833535,서울특별시,강서구,방화1동
223,초등학교,서울송정초등학교,서울특별시 강서구 공항대로3길 18,126.8102574,37.5624805,서울특별시,강서구,공항동
224,초등학교,서울삼정초등학교,서울특별시 강서구 금낭화로 222,126.81088,37.57979,서울특별시,강서구,방화3동
225,초등학교,서울백석초등학교,서울특별시 강서구 공항대로 491,126.8404125,37.5590279,서울특별시,강서구,등촌3동
226,초등학교,서울방화초등학교,서울특별시 강서구 양천로6길 92,126.8074712,37.5707907,서울특별시,강서구,방화2동
227,초등학교,서울발산초등학교,서울특별시 강서구 강서로45길 113,126.83104762801558,37.55018155,서울특별시,강서구,발산1동
228,초등학교,서울등현초등학교,서울특별시 강서구 화곡로65길 124,126.84778739440121,37.5612711,서울특별시,강서구,등촌3동
229,초등학교,서울등촌초등학교,서울특별시 강서구 등촌로39길 71,126.8606064,37.5459865,서울특별시,강서구,등촌2동
